county,office,district,party,candidate,votes
Licking,Attorney General,,DEM,Jeffrey A. Crossman,19940
Logan,Attorney General,,REP,Dave Yost,13623
Logan,Attorney General,,DEM,Jeffrey A. Crossman,2939
Lorain,Attorney General,,REP,Dave Yost,63582
Lorain,Attorney General,,DEM,Jeffrey A. Crossman,47655
Lucas,Attorney General,,DEM,Jeffrey A. Crossman,68281
Lucas,Attorney General,,REP,Dave Yost,63485
Madison,Attorney General,,REP,Dave Yost,10960
Madison,Attorney General,,DEM,Jeffrey A. Crossman,3231
Mahoning,Attorney General,,REP,Dave Yost,51061
Mahoning,Attorney General,,DEM,Jeffrey A. Crossman,33740
Marion,Attorney General,,REP,Dave Yost,14316
Marion,Attorney General,,DEM,Jeffrey A. Crossman,4946
Medina,Attorney General,,REP,Dave Yost,52009
Medina,Attorney General,,DEM,Jeffrey A. Crossman,25787
Meigs,Attorney General,,REP,Dave Yost,5951
Meigs,Attorney General,,DEM,Jeffrey A. Crossman,1516
Mercer,Attorney General,,REP,Dave Yost,15313
Mercer,Attorney General,,DEM,Jeffrey A. Crossman,2482
Miami,Attorney General,,REP,Dave Yost,32986
Miami,Attorney General,,DEM,Jeffrey A. Crossman,9352
Monroe,Attorney General,,REP,Dave Yost,3744
Monroe,Attorney General,,DEM,Jeffrey A. Crossman,1088
Montgomery,Attorney General,,REP,Dave Yost,103903
Montgomery,Attorney General,,DEM,Jeffrey A. Crossman,82270
Morgan,Attorney General,,REP,Dave Yost,3874
Morgan,Attorney General,,DEM,Jeffrey A. Crossman,969
Morrow,Attorney General,,REP,Dave Yost,10855
Morrow,Attorney General,,DEM,Jeffrey A. Crossman,2495
Muskingum,Attorney General,,REP,Dave Yost,20942
Muskingum,Attorney General,,DEM,Jeffrey A. Crossman,6601
Noble,Attorney General,,REP,Dave Yost,3862
Noble,Attorney General,,DEM,Jeffrey A. Crossman,767
Ottawa,Attorney General,,REP,Dave Yost,12306
Ottawa,Attorney General,,DEM,Jeffrey A. Crossman,6125
Paulding,Attorney General,,REP,Dave Yost,5088
Paulding,Attorney General,,DEM,Jeffrey A. Crossman,1415
Perry,Attorney General,,REP,Dave Yost,9460
Perry,Attorney General,,DEM,Jeffrey A. Crossman,2504
Pickaway,Attorney General,,REP,Dave Yost,15420
Pickaway,Attorney General,,DEM,Jeffrey A. Crossman,4280
Pike,Attorney General,,REP,Dave Yost,5997
Pike,Attorney General,,DEM,Jeffrey A. Crossman,1860
Portage,Attorney General,,REP,Dave Yost,36734
Portage,Attorney General,,DEM,Jeffrey A. Crossman,23669
Preble,Attorney General,,REP,Dave Yost,13163
Preble,Attorney General,,DEM,Jeffrey A. Crossman,2657
Putnam,Attorney General,,REP,Dave Yost,13182
Putnam,Attorney General,,DEM,Jeffrey A. Crossman,1846
Richland,Attorney General,,REP,Dave Yost,31188
Richland,Attorney General,,DEM,Jeffrey A. Crossman,10595
Ross,Attorney General,,REP,Dave Yost,16326
Ross,Attorney General,,DEM,Jeffrey A. Crossman,6375
Sandusky,Attorney General,,REP,Dave Yost,15109
Sandusky,Attorney General,,DEM,Jeffrey A. Crossman,6278
Scioto,Attorney General,,REP,Dave Yost,15457
Scioto,Attorney General,,DEM,Jeffrey A. Crossman,5574
Seneca,Attorney General,,REP,Dave Yost,13350
Seneca,Attorney General,,DEM,Jeffrey A. Crossman,4786
Shelby,Attorney General,,REP,Dave Yost,15591
Shelby,Attorney General,,DEM,Jeffrey A. Crossman,2550
Stark,Attorney General,,REP,Dave Yost,87793
Stark,Attorney General,,DEM,Jeffrey A. Crossman,46124
Summit,Attorney General,,REP,Dave Yost,100761
Summit,Attorney General,,DEM,Jeffrey A. Crossman,97125
Trumbull,Attorney General,,REP,Dave Yost,44350
Trumbull,Attorney General,,DEM,Jeffrey A. Crossman,28011
Tuscarawas,Attorney General,,REP,Dave Yost,22139
Tuscarawas,Attorney General,,DEM,Jeffrey A. Crossman,8205
Union,Attorney General,,REP,Dave Yost,18272
Union,Attorney General,,DEM,Jeffrey A. Crossman,7246
Van Wert,Attorney General,,REP,Dave Yost,8270
Van Wert,Attorney General,,DEM,Jeffrey A. Crossman,1860
Vinton,Attorney General,,REP,Dave Yost,3163
Vinton,Attorney General,,DEM,Jeffrey A. Crossman,862
Warren,Attorney General,,REP,Dave Yost,71437
Warren,Attorney General,,DEM,Jeffrey A. Crossman,29984
Washington,Attorney General,,REP,Dave Yost,16591
Washington,Attorney General,,DEM,Jeffrey A. Crossman,6127
Wayne,Attorney General,,REP,Dave Yost,28194
Wayne,Attorney General,,DEM,Jeffrey A. Crossman,10413
Williams,Attorney General,,REP,Dave Yost,10098
Williams,Attorney General,,DEM,Jeffrey A. Crossman,2845
Wood,Attorney General,,REP,Dave Yost,29280
Wood,Attorney General,,DEM,Jeffrey A. Crossman,19074
Wyandot,Attorney General,,REP,Dave Yost,6487
Wyandot,Attorney General,,DEM,Jeffrey A. Crossman,1699
Adams,Governor,,REP,Mike DeWine / Jon Husted,7348
Adams,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,1395
Allen,Governor,,REP,Mike DeWine / Jon Husted,25461
Allen,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,6835
Ashland,Governor,,REP,Mike DeWine / Jon Husted,14510
Ashland,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,3729
Ashtabula,Governor,,REP,Mike DeWine / Jon Husted,20903
Ashtabula,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,9621
Athens,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,10155
Athens,Governor,,REP,Mike DeWine / Jon Husted,8920
Auglaize,Governor,,REP,Mike DeWine / Jon Husted,16019
Auglaize,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,2474
Belmont,Governor,,REP,Mike DeWine / Jon Husted,16884
Belmont,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,5546
Brown,Governor,,REP,Mike DeWine / Jon Husted,11658
Brown,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,2372
Butler,Governor,,REP,Mike DeWine / Jon Husted,90063
Butler,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,38186
Carroll,Governor,,REP,Mike DeWine / Jon Husted,8074
Carroll,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,1969
Champaign,Governor,,REP,Mike DeWine / Jon Husted,11324
Champaign,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,2962
Clark,Governor,,REP,Mike DeWine / Jon Husted,31121
Clark,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,12559
Clermont,Governor,,REP,Mike DeWine / Jon Husted,59153
Clermont,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,20888
Clinton,Governor,,REP,Mike DeWine / Jon Husted,11479
Clinton,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,2583
Columbiana,Governor,,REP,Mike DeWine / Jon Husted,28013
Columbiana,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,7169
Coshocton,Governor,,REP,Mike DeWine / Jon Husted,8901
Coshocton,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,2369
Crawford,Governor,,REP,Mike DeWine / Jon Husted,11781
Crawford,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,2949
Cuyahoga,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,234076
Cuyahoga,Governor,,REP,Mike DeWine / Jon Husted,175697
Darke,Governor,,REP,Mike DeWine / Jon Husted,17278
Darke,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,2464
Defiance,Governor,,REP,Mike DeWine / Jon Husted,10180
Defiance,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,3139
Delaware,Governor,,REP,Mike DeWine / Jon Husted,62733
Delaware,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,35942
Erie,Governor,,REP,Mike DeWine / Jon Husted,18651
Erie,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,10236
Fairfield,Governor,,REP,Mike DeWine / Jon Husted,41017
Fairfield,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,17842
Fayette,Governor,,REP,Mike DeWine / Jon Husted,6913
Fayette,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,1476
Franklin,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,242332
Franklin,Governor,,REP,Mike DeWine / Jon Husted,182914
Fulton,Governor,,REP,Mike DeWine / Jon Husted,13008
Fulton,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,3324
Gallia,Governor,,REP,Mike DeWine / Jon Husted,7229
Gallia,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,1677
Geauga,Governor,,REP,Mike DeWine / Jon Husted,28930
Geauga,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,13344
Greene,Governor,,REP,Mike DeWine / Jon Husted,45528
Greene,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,20367
Guernsey,Governor,,REP,Mike DeWine / Jon Husted,9486
Guernsey,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,2530
Hamilton,Governor,,REP,Mike DeWine / Jon Husted,155577
Hamilton,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,148023
Hancock,Governor,,REP,Mike DeWine / Jon Husted,20975
Hancock,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,6127
Hardin,Governor,,REP,Mike DeWine / Jon Husted,7210
Hardin,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,1717
Harrison,Governor,,REP,Mike DeWine / Jon Husted,4079
Harrison,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,1072
Henry,Governor,,REP,Mike DeWine / Jon Husted,8437
Henry,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,1949
Highland,Governor,,REP,Mike DeWine / Jon Husted,10880
Highland,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,2114
Hocking,Governor,,REP,Mike DeWine / Jon Husted,7046
Hocking,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,2405
Holmes,Governor,,REP,Mike DeWine / Jon Husted,7262
Holmes,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,1115
Huron,Governor,,REP,Mike DeWine / Jon Husted,13904
Huron,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,4464
Jackson,Governor,,REP,Mike DeWine / Jon Husted,7033
Jackson,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,1749
Jefferson,Governor,,REP,Mike DeWine / Jon Husted,16929
Jefferson,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,5855
Knox,Governor,,REP,Mike DeWine / Jon Husted,17349
Knox,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,5525
Lake,Governor,,REP,Mike DeWine / Jon Husted,61121
Lake,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,33098
Lawrence,Governor,,REP,Mike DeWine / Jon Husted,13602
Lawrence,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,3815
Licking,Governor,,REP,Mike DeWine / Jon Husted,46881
Licking,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,19143
Logan,Governor,,REP,Mike DeWine / Jon Husted,13553
Logan,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,2777
Lorain,Governor,,REP,Mike DeWine / Jon Husted,66289
Lorain,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,44314
Lucas,Governor,,REP,Mike DeWine / Jon Husted,72214
Lucas,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,60516
Madison,Governor,,REP,Mike DeWine / Jon Husted,10783
Madison,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,3244
Mahoning,Governor,,REP,Mike DeWine / Jon Husted,55676
Mahoning,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,29444
Marion,Governor,,REP,Mike DeWine / Jon Husted,14263
Marion,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,4818
Medina,Governor,,REP,Mike DeWine / Jon Husted,53498
Medina,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,24034
Meigs,Governor,,REP,Mike DeWine / Jon Husted,5755
Meigs,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,1519
Mercer,Governor,,REP,Mike DeWine / Jon Husted,15403
Mercer,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,2230
Miami,Governor,,REP,Mike DeWine / Jon Husted,33709
Miami,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,8452
Monroe,Governor,,REP,Mike DeWine / Jon Husted,3793
Monroe,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,1022
Montgomery,Governor,,REP,Mike DeWine / Jon Husted,110672
Montgomery,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,76154
Morgan,Governor,,REP,Mike DeWine / Jon Husted,3808
Morgan,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,958
Morrow,Governor,,REP,Mike DeWine / Jon Husted,10698
Morrow,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,2475
Muskingum,Governor,,REP,Mike DeWine / Jon Husted,21064
Muskingum,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,6230
Noble,Governor,,REP,Mike DeWine / Jon Husted,3785
Noble,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,778
Ottawa,Governor,,REP,Mike DeWine / Jon Husted,13312
Ottawa,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,5171
Paulding,Governor,,REP,Mike DeWine / Jon Husted,5169
Paulding,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,1285
Perry,Governor,,REP,Mike DeWine / Jon Husted,9263
Perry,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,2515
Pickaway,Governor,,REP,Mike DeWine / Jon Husted,15209
Pickaway,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,4289
Pike,Governor,,REP,Mike DeWine / Jon Husted,5889
Pike,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,1842
Portage,Governor,,REP,Mike DeWine / Jon Husted,37634
Portage,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,22665
Preble,Governor,,REP,Mike DeWine / Jon Husted,13172
Preble,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,2504
Putnam,Governor,,REP,Mike DeWine / Jon Husted,13402
Putnam,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,1550
Richland,Governor,,REP,Mike DeWine / Jon Husted,30899
Richland,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,10429
Ross,Governor,,REP,Mike DeWine / Jon Husted,16496
Ross,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,6037
Sandusky,Governor,,REP,Mike DeWine / Jon Husted,15712
Sandusky,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,5631
Scioto,Governor,,REP,Mike DeWine / Jon Husted,15934
Scioto,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,5048
Seneca,Governor,,REP,Mike DeWine / Jon Husted,13667
Seneca,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,4319
Shelby,Governor,,REP,Mike DeWine / Jon Husted,15717
Shelby,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,2291
Stark,Governor,,REP,Mike DeWine / Jon Husted,90387
Stark,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,43082
Summit,Governor,,REP,Mike DeWine / Jon Husted,105776
Summit,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,92205
Trumbull,Governor,,REP,Mike DeWine / Jon Husted,48459
Trumbull,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,24163
Tuscarawas,Governor,,REP,Mike DeWine / Jon Husted,22296
Tuscarawas,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,7685
Union,Governor,,REP,Mike DeWine / Jon Husted,18387
Union,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,6918
Van Wert,Governor,,REP,Mike DeWine / Jon Husted,8279
Van Wert,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,1702
Vinton,Governor,,REP,Mike DeWine / Jon Husted,3111
Vinton,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,832
Warren,Governor,,REP,Mike DeWine / Jon Husted,74345
Warren,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,27070
Washington,Governor,,REP,Mike DeWine / Jon Husted,16934
Washington,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,5625
Wayne,Governor,,REP,Mike DeWine / Jon Husted,28284
Wayne,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,9824
Williams,Governor,,REP,Mike DeWine / Jon Husted,10331
Williams,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,2543
Wood,Governor,,REP,Mike DeWine / Jon Husted,31399
Wood,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,17060
Wyandot,Governor,,REP,Mike DeWine / Jon Husted,6537
Wyandot,Governor,,DEM,Nan Whaley / Cheryl L. Stephens,1558
Adams,Secretary of State,,REP,Frank LaRose,7204
Adams,Secretary of State,,DEM,Chelsea Clark,1513
Adams,Secretary of State,,,Terpsehore Tore Maras,77
Allen,Secretary of State,,REP,Frank LaRose,24599
Allen,Secretary of State,,DEM,Chelsea Clark,7798
Allen,Secretary of State,,,Terpsehore Tore Maras,329
Ashland,Secretary of State,,REP,Frank LaRose,14402
Ashland,Secretary of State,,DEM,Chelsea Clark,3812
Ashland,Secretary of State,,,Terpsehore Tore Maras,237
Ashtabula,Secretary of State,,REP,Frank LaRose,20367
Ashtabula,Secretary of State,,DEM,Chelsea Clark,10149
Ashtabula,Secretary of State,,,Terpsehore Tore Maras,329
Athens,Secretary of State,,DEM,Chelsea Clark,10506
Athens,Secretary of State,,REP,Frank LaRose,8275
Athens,Secretary of State,,,Terpsehore Tore Maras,217
Auglaize,Secretary of State,,REP,Frank LaRose,15797
Auglaize,Secretary of State,,DEM,Chelsea Clark,2753
Auglaize,Secretary of State,,,Terpsehore Tore Maras,183
Belmont,Secretary of State,,REP,Frank LaRose,16082
Belmont,Secretary of State,,DEM,Chelsea Clark,6161
Belmont,Secretary of State,,,Terpsehore Tore Maras,246
Brown,Secretary of State,,REP,Frank LaRose,11529
Brown,Secretary of State,,DEM,Chelsea Clark,2557
Brown,Secretary of State,,,Terpsehore Tore Maras,145
Butler,Secretary of State,,REP,Frank LaRose,85689
Butler,Secretary of State,,DEM,Chelsea Clark,41233
Butler,Secretary of State,,,Terpsehore Tore Maras,1211
Carroll,Secretary of State,,REP,Frank LaRose,7944
Carroll,Secretary of State,,DEM,Chelsea Clark,2093
Carroll,Secretary of State,,,Terpsehore Tore Maras,114
Champaign,Secretary of State,,REP,Frank LaRose,11162
Champaign,Secretary of State,,DEM,Chelsea Clark,3090
Champaign,Secretary of State,,,Terpsehore Tore Maras,177
Clark,Secretary of State,,REP,Frank LaRose,29760
Clark,Secretary of State,,DEM,Chelsea Clark,14225
Clark,Secretary of State,,,Terpsehore Tore Maras,458
Clermont,Secretary of State,,REP,Frank LaRose,56963
Clermont,Secretary of State,,DEM,Chelsea Clark,22229
Clermont,Secretary of State,,,Terpsehore Tore Maras,887
Clinton,Secretary of State,,REP,Frank LaRose,11172
Clinton,Secretary of State,,DEM,Chelsea Clark,2818
Clinton,Secretary of State,,,Terpsehore Tore Maras,123
Columbiana,Secretary of State,,REP,Frank LaRose,26682
Columbiana,Secretary of State,,DEM,Chelsea Clark,8322
Columbiana,Secretary of State,,,Terpsehore Tore Maras,352
Coshocton,Secretary of State,,REP,Frank LaRose,8737
Coshocton,Secretary of State,,DEM,Chelsea Clark,2454
Coshocton,Secretary of State,,,Terpsehore Tore Maras,131
Crawford,Secretary of State,,REP,Frank LaRose,11672
Crawford,Secretary of State,,DEM,Chelsea Clark,3013
Crawford,Secretary of State,,,Terpsehore Tore Maras,188
Cuyahoga,Secretary of State,,DEM,Chelsea Clark,244962
Cuyahoga,Secretary of State,,REP,Frank LaRose,156019
Cuyahoga,Secretary of State,,,Terpsehore Tore Maras,3576
Darke,Secretary of State,,REP,Frank LaRose,16927
Darke,Secretary of State,,DEM,Chelsea Clark,2729
Darke,Secretary of State,,,Terpsehore Tore Maras,202
Defiance,Secretary of State,,REP,Frank LaRose,9615
Defiance,Secretary of State,,DEM,Chelsea Clark,3651
Defiance,Secretary of State,,,Terpsehore Tore Maras,159
Delaware,Secretary of State,,REP,Frank LaRose,59999
Delaware,Secretary of State,,DEM,Chelsea Clark,37814
Delaware,Secretary of State,,,Terpsehore Tore Maras,766
Erie,Secretary of State,,REP,Frank LaRose,17623
Erie,Secretary of State,,DEM,Chelsea Clark,10844
Erie,Secretary of State,,,Terpsehore Tore Maras,289
Fairfield,Secretary of State,,REP,Frank LaRose,40045
Fairfield,Secretary of State,,DEM,Chelsea Clark,18751
Fairfield,Secretary of State,,,Terpsehore Tore Maras,492
Fayette,Secretary of State,,REP,Frank LaRose,6863
Fayette,Secretary of State,,DEM,Chelsea Clark,1522
Fayette,Secretary of State,,,Terpsehore Tore Maras,75
Franklin,Secretary of State,,DEM,Chelsea Clark,247749
Franklin,Secretary of State,,REP,Frank LaRose,171671
Franklin,Secretary of State,,,Terpsehore Tore Maras,4267
Fulton,Secretary of State,,REP,Frank LaRose,12195
Fulton,Secretary of State,,DEM,Chelsea Clark,3916
Fulton,Secretary of State,,,Terpsehore Tore Maras,186
Gallia,Secretary of State,,REP,Frank LaRose,7101
Gallia,Secretary of State,,DEM,Chelsea Clark,1799
Gallia,Secretary of State,,,Terpsehore Tore Maras,114
Geauga,Secretary of State,,REP,Frank LaRose,28195
Geauga,Secretary of State,,DEM,Chelsea Clark,13806
Geauga,Secretary of State,,,Terpsehore Tore Maras,462
Greene,Secretary of State,,REP,Frank LaRose,42800
Greene,Secretary of State,,DEM,Chelsea Clark,22186
Greene,Secretary of State,,,Terpsehore Tore Maras,674
Guernsey,Secretary of State,,REP,Frank LaRose,9387
Guernsey,Secretary of State,,DEM,Chelsea Clark,2693
Guernsey,Secretary of State,,,Terpsehore Tore Maras,121
Hamilton,Secretary of State,,DEM,Chelsea Clark,154315
Hamilton,Secretary of State,,REP,Frank LaRose,144051
Hamilton,Secretary of State,,,Terpsehore Tore Maras,3553
Hancock,Secretary of State,,REP,Frank LaRose,20208
Hancock,Secretary of State,,DEM,Chelsea Clark,6753
Hancock,Secretary of State,,,Terpsehore Tore Maras,313
Hardin,Secretary of State,,REP,Frank LaRose,7208
Hardin,Secretary of State,,DEM,Chelsea Clark,1772
Hardin,Secretary of State,,,Terpsehore Tore Maras,94
Harrison,Secretary of State,,REP,Frank LaRose,3977
Harrison,Secretary of State,,DEM,Chelsea Clark,1157
Harrison,Secretary of State,,,Terpsehore Tore Maras,58
Henry,Secretary of State,,REP,Frank LaRose,8043
Henry,Secretary of State,,DEM,Chelsea Clark,2230
Henry,Secretary of State,,,Terpsehore Tore Maras,107
Highland,Secretary of State,,REP,Frank LaRose,10787
