county,office,district,party,candidate,votes
Highland,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",11578
Hocking,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",8973
Holmes,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",5830
Huron,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",17763
Jackson,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",8484
Jefferson,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",24026
Knox,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",16586
Lake,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",61515
Lawrence,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",16433
Licking,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",51502
Logan,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",13822
Lorain,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",87095
Lucas,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",125109
Madison,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",10981
Mahoning,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",88396
Marion,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",20525
Medina,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",50074
Meigs,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",6061
Mercer,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",13586
Miami,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",30707
Monroe,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",4238
Montgomery,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",159153
Morgan,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",4188
Morrow,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",10897
Muskingum,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",25396
Noble,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",3823
Ottawa,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",14147
Paulding,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",6648
Perry,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",9821
Pickaway,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",13632
Pike,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",7526
Portage,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",50294
Preble,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",14141
Putnam,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",12106
Richland,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",40455
Ross,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",17891
Sandusky,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",19455
Scioto,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",22648
Seneca,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",19068
Shelby,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",14331
Stark,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",138675
Summit,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",153513
Trumbull,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",70684
Tuscarawas,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",28682
Union,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",13986
Van Wert,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",10372
Vinton,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",3314
Warren,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",58930
Washington,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",17769
Wayne,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",33117
Williams,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",12317
Wood,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",41138
Wyandot,Justice Of The Ohio Supreme Court 01/02,,IND,"Pfeifer, Paul E.",7883
Adams,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",5506
Adams,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",3536
Allen,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",22741
Allen,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",17502
Ashland,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",13028
Ashland,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",6746
Ashtabula,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",20236
Ashtabula,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",15994
Athens,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",11571
Athens,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",9671
Auglaize,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",11689
Auglaize,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",6602
Belmont,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",13455
Belmont,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",11159
Brown,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",10362
Brown,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",5589
Butler,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",80097
Butler,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",42165
Carroll,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",6888
Carroll,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",4652
Champaign,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",9518
Champaign,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",5083
Clark,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",30326
Clark,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",24061
Clermont,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",49753
Clermont,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",22044
Clinton,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",9027
Clinton,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",5051
Columbiana,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",24068
Columbiana,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",15388
Coshocton,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",8196
Coshocton,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",5227
Crawford,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",10673
Crawford,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",6662
Cuyahoga,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",269782
Cuyahoga,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",198992
Darke,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",14112
Darke,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",6865
Defiance,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",8480
Defiance,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",5728
Delaware,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",37364
Delaware,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",21359
Erie,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",20401
Erie,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",11054
Fairfield,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",31395
Fairfield,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",20070
Fayette,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",5515
Fayette,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",3689
Franklin,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",202288
Franklin,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",165435
Fulton,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",11427
Fulton,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",5107
Gallia,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",5271
Gallia,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",4676
Geauga,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",23707
Geauga,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",13876
Greene,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",40968
Greene,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",20502
Guernsey,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",7442
Guernsey,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",5958
Hamilton,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",208804
Hamilton,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",120331
Hancock,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",19006
Hancock,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",8009
Hardin,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",6346
Hardin,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",4142
Harrison,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",3176
Harrison,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",3061
Henry,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",8624
Henry,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",3352
Highland,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",9468
Highland,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",4860
Hocking,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",5763
Hocking,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",4769
Holmes,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",4948
Holmes,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",2436
Huron,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",13400
Huron,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",6781
Jackson,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",5554
Jackson,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",4957
Jefferson,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",14525
Jefferson,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",13473
Knox,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",12003
Knox,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",8392
Lake,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",55055
Lake,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",31948
Lawrence,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",10830
Lawrence,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",8974
Licking,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",36028
Licking,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",24080
Logan,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",10968
Logan,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",5836
Lorain,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",66184
Lorain,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",38236
Lucas,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",103904
Lucas,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",63674
Madison,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",7678
Madison,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",5405
Mahoning,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",58319
Mahoning,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",49005
Marion,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",14079
Marion,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",9941
Medina,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",40028
Medina,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",22042
Meigs,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",3881
Meigs,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",3537
Mercer,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",10846
Mercer,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",5605
Miami,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",27507
Miami,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",13193
Monroe,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",2922
Monroe,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",2298
Montgomery,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",132673
Montgomery,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",82709
Morgan,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",2843
Morgan,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",2245
Morrow,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",7730
Morrow,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",5099
Muskingum,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",17192
Muskingum,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",13363
Noble,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",2570
Noble,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",2213
Ottawa,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",13199
Ottawa,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",5531
Paulding,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",4258
Paulding,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",3244
Perry,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",6541
Perry,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",5376
Pickaway,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",9796
Pickaway,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",7034
Pike,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",4784
Pike,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",4724
Portage,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",33899
Portage,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",24677
Preble,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",10837
Preble,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",5755
Putnam,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",9592
Putnam,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",4566
Richland,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",29236
Richland,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",18441
Ross,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",13056
Ross,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",10203
Sandusky,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",15751
Sandusky,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",7567
Scioto,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",13317
Scioto,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",13217
Seneca,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",14461
Seneca,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",7142
Shelby,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",11699
Shelby,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",5981
Stark,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",96677
Stark,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",58616
Summit,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",121364
Summit,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",82794
Trumbull,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",51038
Trumbull,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",33000
Tuscarawas,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",20983
Tuscarawas,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",13386
Union,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",10585
Union,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",5978
Van Wert,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",7026
Van Wert,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",4788
Vinton,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",2133
Vinton,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",2096
Warren,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",50197
Warren,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",20599
Washington,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",12438
Washington,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",10050
Wayne,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",24893
Wayne,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",14742
Williams,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",9353
Williams,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",5182
Wood,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",31641
Wood,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",17643
Wyandot,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Donnell, Terrence",5679
Wyandot,Justice Of The Ohio Supreme Court 12/31 Unexpired Term,,IND,"O'Neill, William M.",3122
Adams,President,,REP,"Bush, George W.",7653
Adams,President,,DEM,"Kerry, John F.",4281
Adams,President,,IND,"Badnarik, Michael",35
Adams,President,,IND,"Peroutka, Michael Anthony",31
Allen,President,,REP,"Bush, George W.",32580
Allen,President,,DEM,"Kerry, John F.",16470
Allen,President,,IND,"Badnarik, Michael",134
Allen,President,,IND,"Peroutka, Michael Anthony",64
Ashland,President,,REP,"Bush, George W.",16209
Ashland,President,,DEM,"Kerry, John F.",8576
Ashland,President,,IND,"Peroutka, Michael Anthony",122
Ashland,President,,IND,"Badnarik, Michael",70
Ashtabula,President,,DEM,"Kerry, John F.",24060
Ashtabula,President,,REP,"Bush, George W.",21038
Ashtabula,President,,IND,"Peroutka, Michael Anthony",161
Ashtabula,President,,IND,"Badnarik, Michael",145
Athens,President,,DEM,"Kerry, John F.",18998
Athens,President,,REP,"Bush, George W.",10847
Athens,President,,IND,"Badnarik, Michael",104
Athens,President,,IND,"Peroutka, Michael Anthony",93
Auglaize,President,,REP,"Bush, George W.",17016
