county,office,district,party,candidate,votes
Sandusky,State Supreme Court,,REP,Daniel R. Hawkins,17961
Sandusky,State Supreme Court,,REP,Megan E. Shanahan,17871
Sandusky,State Supreme Court,,DEM,Melody J. Stewart,10158
Sandusky,State Supreme Court,,DEM,Lisa Forbes,9939
Sandusky,State Supreme Court,,DEM,Michael P. Donnelly,9337
Scioto,State Supreme Court,,REP,Megan E. Shanahan,21116
Scioto,State Supreme Court,,REP,Daniel R. Hawkins,21033
Scioto,State Supreme Court,,REP,Joseph T. Deters,20765
Scioto,State Supreme Court,,DEM,Melody J. Stewart,8661
Scioto,State Supreme Court,,DEM,Michael P. Donnelly,8431
Scioto,State Supreme Court,,DEM,Lisa Forbes,8373
Seneca,State Supreme Court,,REP,Megan E. Shanahan,16931
Seneca,State Supreme Court,,REP,Daniel R. Hawkins,16610
Seneca,State Supreme Court,,REP,Joseph T. Deters,16543
Seneca,State Supreme Court,,DEM,Melody J. Stewart,7885
Seneca,State Supreme Court,,DEM,Lisa Forbes,7805
Seneca,State Supreme Court,,DEM,Michael P. Donnelly,7699
Shelby,State Supreme Court,,REP,Joseph T. Deters,19721
Shelby,State Supreme Court,,REP,Daniel R. Hawkins,19509
Shelby,State Supreme Court,,REP,Megan E. Shanahan,19221
Shelby,State Supreme Court,,DEM,Melody J. Stewart,4437
Shelby,State Supreme Court,,DEM,Lisa Forbes,4379
Shelby,State Supreme Court,,DEM,Michael P. Donnelly,4094
Stark,State Supreme Court,,REP,Megan E. Shanahan,107606
Stark,State Supreme Court,,REP,Daniel R. Hawkins,105272
Stark,State Supreme Court,,REP,Joseph T. Deters,104007
Stark,State Supreme Court,,DEM,Melody J. Stewart,71229
Stark,State Supreme Court,,DEM,Lisa Forbes,70294
Stark,State Supreme Court,,DEM,Michael P. Donnelly,69213
Summit,State Supreme Court,,DEM,Lisa Forbes,143259
Summit,State Supreme Court,,DEM,Melody J. Stewart,142826
Summit,State Supreme Court,,DEM,Michael P. Donnelly,140683
Summit,State Supreme Court,,REP,Megan E. Shanahan,120951
Summit,State Supreme Court,,REP,Daniel R. Hawkins,117140
Summit,State Supreme Court,,REP,Joseph T. Deters,116783
Trumbull,State Supreme Court,,REP,Megan E. Shanahan,51666
Trumbull,State Supreme Court,,REP,Daniel R. Hawkins,49822
Trumbull,State Supreme Court,,REP,Joseph T. Deters,49223
Trumbull,State Supreme Court,,DEM,Melody J. Stewart,41619
Trumbull,State Supreme Court,,DEM,Michael P. Donnelly,40864
Trumbull,State Supreme Court,,DEM,Lisa Forbes,40707
Tuscarawas,State Supreme Court,,REP,Megan E. Shanahan,29070
Tuscarawas,State Supreme Court,,REP,Daniel R. Hawkins,28389
Tuscarawas,State Supreme Court,,REP,Joseph T. Deters,28111
Tuscarawas,State Supreme Court,,DEM,Melody J. Stewart,12842
Tuscarawas,State Supreme Court,,DEM,Michael P. Donnelly,12472
Tuscarawas,State Supreme Court,,DEM,Lisa Forbes,12428
Union,State Supreme Court,,REP,Megan E. Shanahan,23790
Union,State Supreme Court,,REP,Daniel R. Hawkins,23630
Union,State Supreme Court,,REP,Joseph T. Deters,23191
Union,State Supreme Court,,DEM,Melody J. Stewart,12433
Union,State Supreme Court,,DEM,Lisa Forbes,12421
Union,State Supreme Court,,DEM,Michael P. Donnelly,12175
Van Wert,State Supreme Court,,REP,Megan E. Shanahan,11460
Van Wert,State Supreme Court,,REP,Daniel R. Hawkins,11338
Van Wert,State Supreme Court,,REP,Joseph T. Deters,11229
Van Wert,State Supreme Court,,DEM,Melody J. Stewart,3116
Van Wert,State Supreme Court,,DEM,Lisa Forbes,3041
Van Wert,State Supreme Court,,DEM,Michael P. Donnelly,2960
Vinton,State Supreme Court,,REP,Megan E. Shanahan,4119
Vinton,State Supreme Court,,REP,Daniel R. Hawkins,4054
Vinton,State Supreme Court,,REP,Joseph T. Deters,4010
Vinton,State Supreme Court,,DEM,Melody J. Stewart,1302
Vinton,State Supreme Court,,DEM,Lisa Forbes,1244
Vinton,State Supreme Court,,DEM,Michael P. Donnelly,1243
Warren,State Supreme Court,,REP,Joseph T. Deters,91538
Warren,State Supreme Court,,REP,Megan E. Shanahan,90936
Warren,State Supreme Court,,REP,Daniel R. Hawkins,90145
Warren,State Supreme Court,,DEM,Lisa Forbes,45556
Warren,State Supreme Court,,DEM,Michael P. Donnelly,44345
Warren,State Supreme Court,,DEM,Melody J. Stewart,43887
Washington,State Supreme Court,,REP,Megan E. Shanahan,20953
Washington,State Supreme Court,,REP,Daniel R. Hawkins,20600
Washington,State Supreme Court,,REP,Joseph T. Deters,20146
Washington,State Supreme Court,,DEM,Melody J. Stewart,8753
Washington,State Supreme Court,,DEM,Lisa Forbes,8436
Washington,State Supreme Court,,DEM,Michael P. Donnelly,8423
Wayne,State Supreme Court,,REP,Megan E. Shanahan,35668
Wayne,State Supreme Court,,REP,Daniel R. Hawkins,35213
Wayne,State Supreme Court,,REP,Joseph T. Deters,34821
Wayne,State Supreme Court,,DEM,Melody J. Stewart,15853
Wayne,State Supreme Court,,DEM,Lisa Forbes,15459
Wayne,State Supreme Court,,DEM,Michael P. Donnelly,15221
Williams,State Supreme Court,,REP,Megan E. Shanahan,12839
Williams,State Supreme Court,,REP,Daniel R. Hawkins,12769
Williams,State Supreme Court,,REP,Joseph T. Deters,12722
Williams,State Supreme Court,,DEM,Melody J. Stewart,4705
Williams,State Supreme Court,,DEM,Lisa Forbes,4531
Williams,State Supreme Court,,DEM,Michael P. Donnelly,4443
Wood,State Supreme Court,,REP,Megan E. Shanahan,36395
Wood,State Supreme Court,,REP,Daniel R. Hawkins,35689
Wood,State Supreme Court,,REP,Joseph T. Deters,35584
Wood,State Supreme Court,,DEM,Melody J. Stewart,29382
Wood,State Supreme Court,,DEM,Lisa Forbes,28953
Wood,State Supreme Court,,DEM,Michael P. Donnelly,28525
Wyandot,State Supreme Court,,REP,Megan E. Shanahan,8395
Wyandot,State Supreme Court,,REP,Daniel R. Hawkins,8237
Wyandot,State Supreme Court,,REP,Joseph T. Deters,8209
Wyandot,State Supreme Court,,DEM,Melody J. Stewart,2744
Wyandot,State Supreme Court,,DEM,Lisa Forbes,2726
Wyandot,State Supreme Court,,DEM,Michael P. Donnelly,2708
Adams,U.S. House,,REP,David J. Taylor,9923
Adams,U.S. House,,DEM,Samantha Meadows,2072
Adams,U.S. House,,LIB,Don Kissick,400
Allen,U.S. House,,REP,Jim Jordan,32357
Allen,U.S. House,,DEM,Tamie Wilson,13433
Allen,U.S. House,,LIB,Don Kissick,1655
Ashland,U.S. House,,REP,Jim Jordan,19439
Ashland,U.S. House,,DEM,Tamie Wilson,6448
Ashland,U.S. House,,LIB,Don Kissick,1019
Ashtabula,U.S. House,,REP,David P. Joyce,28458
Ashtabula,U.S. House,,DEM,Brian Bob Kenderes,13233
Ashtabula,U.S. House,,LIB,Don Kissick,1780
Athens,U.S. House,,DEM,Jerrad Christian,13980
Athens,U.S. House,,REP,Troy Balderson,10764
Athens,U.S. House,,LIB,Don Kissick,916
Auglaize,U.S. House,,REP,Jim Jordan,20837
Auglaize,U.S. House,,DEM,Tamie Wilson,4585
Auglaize,U.S. House,,LIB,Don Kissick,861
Belmont,U.S. House,,REP,Michael A. Rulli,20988
Belmont,U.S. House,,DEM,Michael L. Kripchak,8484
Belmont,U.S. House,,LIB,Don Kissick,1125
Brown,U.S. House,,REP,David J. Taylor,16788
Brown,U.S. House,,DEM,Samantha Meadows,3935
Brown,U.S. House,,LIB,Don Kissick,746
Butler,U.S. House,,REP,Warren Davidson,113884
Butler,U.S. House,,DEM,Vanessa Enoch,63682
Butler,U.S. House,,LIB,Don Kissick,6546
Carroll,U.S. House,,REP,Michael A. Rulli,10171
Carroll,U.S. House,,DEM,Michael L. Kripchak,3101
Carroll,U.S. House,,LIB,Don Kissick,571
Champaign,U.S. House,,REP,Jim Jordan,15227
Champaign,U.S. House,,DEM,Tamie Wilson,5016
Champaign,U.S. House,,LIB,Don Kissick,796
Clark,U.S. House,,REP,Mike Carey,21340
Clark,U.S. House,,REP,Mike Turner,19299
Clark,U.S. House,,DEM,Amy Cox,12316
Clark,U.S. House,,DEM,Adam Miller,7228
Clark,U.S. House,,LIB,Don Kissick,2387
Clark,U.S. House,,,Michael Harbaugh,1213
Clermont,U.S. House,,REP,David J. Taylor,76326
Clermont,U.S. House,,DEM,Samantha Meadows,34149
Clermont,U.S. House,,LIB,Don Kissick,4644
Clinton,U.S. House,,REP,David J. Taylor,15548
Clinton,U.S. House,,DEM,Samantha Meadows,4395
Clinton,U.S. House,,LIB,Don Kissick,886
Columbiana,U.S. House,,REP,Michael A. Rulli,36017
Columbiana,U.S. House,,DEM,Michael L. Kripchak,11124
Columbiana,U.S. House,,LIB,Don Kissick,1935
Coshocton,U.S. House,,REP,Troy Balderson,12462
Coshocton,U.S. House,,DEM,Jerrad Christian,3580
Coshocton,U.S. House,,LIB,Don Kissick,716
Crawford,U.S. House,,REP,Bob Latta,15361
Crawford,U.S. House,,DEM,Keith Mundy,4400
Crawford,U.S. House,,LIB,Don Kissick,790
Cuyahoga,U.S. House,,DEM,Shontel Brown,236883
Cuyahoga,U.S. House,,REP,Max Miller,107339
Cuyahoga,U.S. House,,DEM,Matt Diemer,99478
Cuyahoga,U.S. House,,REP,Alan Rapoport,59394
Cuyahoga,U.S. House,,,Dennis J. Kucinich,36696
Cuyahoga,U.S. House,,LIB,Don Kissick,14239
Cuyahoga,U.S. House,,,Sean Freeman,6107
Darke,U.S. House,,REP,Warren Davidson,22262
Darke,U.S. House,,DEM,Vanessa Enoch,4294
Darke,U.S. House,,LIB,Don Kissick,885
Defiance,U.S. House,,REP,Derek Merrin,12164
Defiance,U.S. House,,DEM,Marcy Kaptur,5738
Defiance,U.S. House,,LIB,Tom Pruss,824
Defiance,U.S. House,,LIB,Don Kissick,822
Delaware,U.S. House,,REP,Jim Jordan,51887
Delaware,U.S. House,,DEM,Tamie Wilson,45608
Delaware,U.S. House,,REP,Troy Balderson,20759
Delaware,U.S. House,,DEM,Jerrad Christian,12662
Delaware,U.S. House,,LIB,Don Kissick,3562
Erie,U.S. House,,REP,Derek Merrin,19993
Erie,U.S. House,,DEM,Marcy Kaptur,17622
Erie,U.S. House,,LIB,Don Kissick,1536
Erie,U.S. House,,LIB,Tom Pruss,1457
Fairfield,U.S. House,,REP,Troy Balderson,52020
Fairfield,U.S. House,,DEM,Jerrad Christian,29386
Fairfield,U.S. House,,LIB,Don Kissick,2812
Fayette,U.S. House,,REP,Mike Carey,9010
Fayette,U.S. House,,DEM,Adam Miller,2360
Fayette,U.S. House,,REP,David J. Taylor,656
Fayette,U.S. House,,LIB,Don Kissick,474
Fayette,U.S. House,,DEM,Samantha Meadows,101
Franklin,U.S. House,,DEM,Joyce Beatty,242632
Franklin,U.S. House,,DEM,Adam Miller,121237
Franklin,U.S. House,,REP,Mike Carey,104588
Franklin,U.S. House,,REP,Michael Young,100355
Franklin,U.S. House,,LIB,Don Kissick,16638
Fulton,U.S. House,,REP,Derek Merrin,14464
Fulton,U.S. House,,DEM,Marcy Kaptur,6833
Fulton,U.S. House,,LIB,Don Kissick,866
Fulton,U.S. House,,LIB,Tom Pruss,758
Gallia,U.S. House,,REP,David J. Taylor,9839
Gallia,U.S. House,,DEM,Samantha Meadows,2581
Gallia,U.S. House,,LIB,Don Kissick,491
Geauga,U.S. House,,REP,David P. Joyce,36940
Geauga,U.S. House,,DEM,Brian Bob Kenderes,15804
Geauga,U.S. House,,LIB,Don Kissick,1328
Greene,U.S. House,,REP,Mike Turner,57528
Greene,U.S. House,,DEM,Amy Cox,28963
Greene,U.S. House,,LIB,Don Kissick,3052
Greene,U.S. House,,,Michael Harbaugh,2685
Guernsey,U.S. House,,REP,Troy Balderson,13269
Guernsey,U.S. House,,DEM,Jerrad Christian,3795
Guernsey,U.S. House,,LIB,Don Kissick,711
Hamilton,U.S. House,,DEM,Greg Landsman,165300
Hamilton,U.S. House,,REP,Orlando Sonza,90003
Hamilton,U.S. House,,REP,Warren Davidson,76342
Hamilton,U.S. House,,DEM,Vanessa Enoch,66342
Hamilton,U.S. House,,LIB,Don Kissick,13330
Hancock,U.S. House,,REP,Bob Latta,27667
Hancock,U.S. House,,DEM,Keith Mundy,9403
Hancock,U.S. House,,LIB,Don Kissick,1547
Hardin,U.S. House,,REP,Jim Jordan,9699
Hardin,U.S. House,,DEM,Tamie Wilson,2990
Hardin,U.S. House,,LIB,Don Kissick,585
Harrison,U.S. House,,REP,Michael A. Rulli,5166
Harrison,U.S. House,,DEM,Michael L. Kripchak,1718
Harrison,U.S. House,,LIB,Don Kissick,320
Henry,U.S. House,,REP,Bob Latta,11633
Henry,U.S. House,,DEM,Keith Mundy,2893
Henry,U.S. House,,LIB,Don Kissick,562
Highland,U.S. House,,REP,David J. Taylor,15692
Highland,U.S. House,,DEM,Samantha Meadows,3608
Highland,U.S. House,,LIB,Don Kissick,692
Hocking,U.S. House,,REP,David J. Taylor,9071
Hocking,U.S. House,,DEM,Samantha Meadows,3711
Hocking,U.S. House,,LIB,Don Kissick,572
Holmes,U.S. House,,REP,Troy Balderson,7749
Holmes,U.S. House,,REP,Max Miller,2154
Holmes,U.S. House,,DEM,Jerrad Christian,1284
Holmes,U.S. House,,LIB,Don Kissick,380
Holmes,U.S. House,,DEM,Matt Diemer,370
Holmes,U.S. House,,,Dennis J. Kucinich,113
Huron,U.S. House,,REP,Bob Latta,19135
Huron,U.S. House,,DEM,Keith Mundy,6884
Huron,U.S. House,,LIB,Don Kissick,1288
Jackson,U.S. House,,REP,David J. Taylor,10702
Jackson,U.S. House,,DEM,Samantha Meadows,2994
Jackson,U.S. House,,LIB,Don Kissick,472
Jefferson,U.S. House,,REP,Michael A. Rulli,20867
Jefferson,U.S. House,,DEM,Michael L. Kripchak,9333
Jefferson,U.S. House,,LIB,Don Kissick,1194
Knox,U.S. House,,REP,Troy Balderson,22920
Knox,U.S. House,,DEM,Jerrad Christian,8260
Knox,U.S. House,,LIB,Don Kissick,1060
Lake,U.S. House,,REP,David P. Joyce,76814
Lake,U.S. House,,DEM,Brian Bob Kenderes,43810
Lake,U.S. House,,LIB,Don Kissick,4036
Lawrence,U.S. House,,REP,David J. Taylor,19139
Lawrence,U.S. House,,DEM,Samantha Meadows,6896
Lawrence,U.S. House,,LIB,Don Kissick,1060
Licking,U.S. House,,REP,Troy Balderson,62779
Licking,U.S. House,,DEM,Jerrad Christian,30337
Licking,U.S. House,,LIB,Don Kissick,3604
Logan,U.S. House,,REP,Jim Jordan,18217
Logan,U.S. House,,DEM,Tamie Wilson,5108
Logan,U.S. House,,LIB,Don Kissick,978
Lorain,U.S. House,,REP,Bob Latta,78527
Lorain,U.S. House,,DEM,Keith Mundy,68982
Lorain,U.S. House,,LIB,Don Kissick,5098
Lucas,U.S. House,,DEM,Marcy Kaptur,109693
Lucas,U.S. House,,REP,Derek Merrin,72592
Lucas,U.S. House,,LIB,Don Kissick,8682
Lucas,U.S. House,,LIB,Tom Pruss,7957
Madison,U.S. House,,REP,Mike Carey,14808
Madison,U.S. House,,DEM,Adam Miller,5120
Madison,U.S. House,,LIB,Don Kissick,789
Mahoning,U.S. House,,REP,Michael A. Rulli,63415
Mahoning,U.S. House,,DEM,Michael L. Kripchak,46984
Mahoning,U.S. House,,LIB,Don Kissick,3577
Marion,U.S. House,,REP,Jim Jordan,18688
Marion,U.S. House,,DEM,Tamie Wilson,8010
Marion,U.S. House,,LIB,Don Kissick,1192
Medina,U.S. House,,REP,Max Miller,60179
Medina,U.S. House,,DEM,Matt Diemer,31750
Medina,U.S. House,,,Dennis J. Kucinich,10418
Medina,U.S. House,,LIB,Don Kissick,3252
Meigs,U.S. House,,REP,David J. Taylor,7566
Meigs,U.S. House,,DEM,Samantha Meadows,2262
Meigs,U.S. House,,LIB,Don Kissick,374
Mercer,U.S. House,,REP,Bob Latta,19351
Mercer,U.S. House,,DEM,Keith Mundy,3226
Mercer,U.S. House,,LIB,Don Kissick,698
Miami,U.S. House,,REP,Mike Carey,34659
Miami,U.S. House,,DEM,Adam Miller,12555
Miami,U.S. House,,REP,Warren Davidson,8039
Miami,U.S. House,,DEM,Vanessa Enoch,2066
Miami,U.S. House,,LIB,Don Kissick,2036
Monroe,U.S. House,,REP,Michael A. Rulli,4768
Monroe,U.S. House,,DEM,Michael L. Kripchak,1625
Monroe,U.S. House,,LIB,Don Kissick,211
Montgomery,U.S. House,,REP,Mike Turner,136868
Montgomery,U.S. House,,DEM,Amy Cox,104141
Montgomery,U.S. House,,LIB,Don Kissick,9120
Montgomery,U.S. House,,,Michael Harbaugh,7733
Morgan,U.S. House,,REP,Troy Balderson,5157
Morgan,U.S. House,,DEM,Jerrad Christian,1330
Morgan,U.S. House,,LIB,Don Kissick,252
Morrow,U.S. House,,REP,Jim Jordan,14117
Morrow,U.S. House,,DEM,Tamie Wilson,4056
Morrow,U.S. House,,LIB,Don Kissick,727
Muskingum,U.S. House,,REP,Troy Balderson,29938
Muskingum,U.S. House,,DEM,Jerrad Christian,8976
Muskingum,U.S. House,,LIB,Don Kissick,1677
Noble,U.S. House,,REP,Michael A. Rulli,4623
Noble,U.S. House,,DEM,Michael L. Kripchak,1110
Noble,U.S. House,,LIB,Don Kissick,202
Ottawa,U.S. House,,REP,Derek Merrin,13385
Ottawa,U.S. House,,DEM,Marcy Kaptur,9451
Ottawa,U.S. House,,LIB,Don Kissick,920
Ottawa,U.S. House,,LIB,Tom Pruss,858
Paulding,U.S. House,,REP,Bob Latta,7327
Paulding,U.S. House,,DEM,Keith Mundy,1799
Paulding,U.S. House,,LIB,Don Kissick,456
Perry,U.S. House,,REP,Troy Balderson,12880
Perry,U.S. House,,DEM,Jerrad Christian,3543
Perry,U.S. House,,LIB,Don Kissick,654
Pickaway,U.S. House,,REP,David J. Taylor,20874
Pickaway,U.S. House,,DEM,Samantha Meadows,7297
Pickaway,U.S. House,,LIB,Don Kissick,985
Pike,U.S. House,,REP,David J. Taylor,8620
Pike,U.S. House,,DEM,Samantha Meadows,2986
Pike,U.S. House,,LIB,Don Kissick,415
Portage,U.S. House,,REP,David P. Joyce,46449
Portage,U.S. House,,DEM,Brian Bob Kenderes,30593
Portage,U.S. House,,LIB,Don Kissick,2991
Portage,U.S. House,,REP,Kevin Coughlin,1021
Portage,U.S. House,,DEM,Emilia Sykes,589
Preble,U.S. House,,REP,Warren Davidson,16976
Preble,U.S. House,,DEM,Vanessa Enoch,4241
Preble,U.S. House,,LIB,Don Kissick,781
Putnam,U.S. House,,REP,Bob Latta,17232
Putnam,U.S. House,,DEM,Keith Mundy,2272
Putnam,U.S. House,,LIB,Don Kissick,549
Richland,U.S. House,,REP,Jim Jordan,40088
Richland,U.S. House,,DEM,Tamie Wilson,16785
Richland,U.S. House,,LIB,Don Kissick,1887
Ross,U.S. House,,REP,David J. Taylor,21890
Ross,U.S. House,,DEM,Samantha Meadows,9869
Ross,U.S. House,,LIB,Don Kissick,1160
Sandusky,U.S. House,,REP,Derek Merrin,17234
Sandusky,U.S. House,,DEM,Marcy Kaptur,10729
Sandusky,U.S. House,,LIB,Don Kissick,1522
Sandusky,U.S. House,,LIB,Tom Pruss,1368
Scioto,U.S. House,,REP,David J. Taylor,21414
Scioto,U.S. House,,DEM,Samantha Meadows,8314
Scioto,U.S. House,,LIB,Don Kissick,1075
Seneca,U.S. House,,REP,Bob Latta,18361
Seneca,U.S. House,,DEM,Keith Mundy,6495
Seneca,U.S. House,,LIB,Don Kissick,1161
Shelby,U.S. House,,REP,Mike Carey,11933
Shelby,U.S. House,,REP,Jim Jordan,8525
Shelby,U.S. House,,DEM,Adam Miller,2911
Shelby,U.S. House,,DEM,Tamie Wilson,1304
Shelby,U.S. House,,LIB,Don Kissick,865
Stark,U.S. House,,REP,Kevin Coughlin,66666
Stark,U.S. House,,DEM,Emilia Sykes,50852
Stark,U.S. House,,REP,Michael A. Rulli,40073
Stark,U.S. House,,DEM,Michael L. Kripchak,20705
Stark,U.S. House,,LIB,Don Kissick,6931
Summit,U.S. House,,DEM,Emilia Sykes,146025
Summit,U.S. House,,REP,Kevin Coughlin,121237
Summit,U.S. House,,LIB,Don Kissick,9145
Trumbull,U.S. House,,REP,David P. Joyce,54766
Trumbull,U.S. House,,DEM,Brian Bob Kenderes,36991
Trumbull,U.S. House,,LIB,Don Kissick,3716
Tuscarawas,U.S. House,,REP,Michael A. Rulli,18946
Tuscarawas,U.S. House,,REP,Troy Balderson,9753
Tuscarawas,U.S. House,,DEM,Michael L. Kripchak,9652
Tuscarawas,U.S. House,,DEM,Jerrad Christian,2605
Tuscarawas,U.S. House,,LIB,Don Kissick,1739
Union,U.S. House,,REP,Jim Jordan,23781
Union,U.S. House,,DEM,Tamie Wilson,12474
Union,U.S. House,,LIB,Don Kissick,1311
Van Wert,U.S. House,,REP,Bob Latta,11981
Van Wert,U.S. House,,DEM,Keith Mundy,2571
Van Wert,U.S. House,,LIB,Don Kissick,575
Vinton,U.S. House,,REP,David J. Taylor,4163
Vinton,U.S. House,,DEM,Samantha Meadows,1231
Vinton,U.S. House,,LIB,Don Kissick,220
Warren,U.S. House,,REP,Orlando Sonza,87990
Warren,U.S. House,,DEM,Greg Landsman,48616
Warren,U.S. House,,LIB,Don Kissick,4719
Washington,U.S. House,,REP,Michael A. Rulli,20826
Washington,U.S. House,,DEM,Michael L. Kripchak,8679
Washington,U.S. House,,LIB,Don Kissick,1061
Wayne,U.S. House,,REP,Max Miller,34822
Wayne,U.S. House,,DEM,Matt Diemer,13015
Wayne,U.S. House,,,Dennis J. Kucinich,4037
Wayne,U.S. House,,LIB,Don Kissick,1898
Williams,U.S. House,,REP,Derek Merrin,12303
Williams,U.S. House,,DEM,Marcy Kaptur,4854
Williams,U.S. House,,LIB,Don Kissick,937
Williams,U.S. House,,LIB,Tom Pruss,846
Wood,U.S. House,,REP,Bob Latta,20607
Wood,U.S. House,,REP,Derek Merrin,16581
Wood,U.S. House,,DEM,Marcy Kaptur,16178
Wood,U.S. House,,DEM,Keith Mundy,11876
Wood,U.S. House,,LIB,Don Kissick,2752
Wood,U.S. House,,LIB,Tom Pruss,1313
Wyandot,U.S. House,,REP,Bob Latta,8451
Wyandot,U.S. House,,DEM,Keith Mundy,2223
Wyandot,U.S. House,,LIB,Don Kissick,467
Wyandot,U.S. House,,REP,Jim Jordan,435
Wyandot,U.S. House,,DEM,Tamie Wilson,88
Adams,U.S. Senate,,REP,Bernie Moreno,9325
Adams,U.S. Senate,,DEM,Sherrod Brown,2447
Allen,U.S. Senate,,REP,Bernie Moreno,30208
Allen,U.S. Senate,,DEM,Sherrod Brown,14120
Ashland,U.S. Senate,,REP,Bernie Moreno,17894
Ashland,U.S. Senate,,DEM,Sherrod Brown,7280
Ashtabula,U.S. Senate,,REP,Bernie Moreno,24117
Ashtabula,U.S. Senate,,DEM,Sherrod Brown,16785
Athens,U.S. Senate,,DEM,Sherrod Brown,14696
Athens,U.S. Senate,,REP,Bernie Moreno,10013
Auglaize,U.S. Senate,,REP,Bernie Moreno,19363
Auglaize,U.S. Senate,,DEM,Sherrod Brown,5248
Belmont,U.S. Senate,,REP,Bernie Moreno,20146
Belmont,U.S. Senate,,DEM,Sherrod Brown,9476
Brown,U.S. Senate,,REP,Bernie Moreno,15622
Brown,U.S. Senate,,DEM,Sherrod Brown,4610
Butler,U.S. Senate,,REP,Bernie Moreno,104952
Butler,U.S. Senate,,DEM,Sherrod Brown,69734
Carroll,U.S. Senate,,REP,Bernie Moreno,9543
Carroll,U.S. Senate,,DEM,Sherrod Brown,3545
Champaign,U.S. Senate,,REP,Bernie Moreno,13917
Champaign,U.S. Senate,,DEM,Sherrod Brown,5547
Clark,U.S. Senate,,REP,Bernie Moreno,36611
Clark,U.S. Senate,,DEM,Sherrod Brown,23630
Clermont,U.S. Senate,,REP,Bernie Moreno,70592
Clermont,U.S. Senate,,DEM,Sherrod Brown,37825
Clinton,U.S. Senate,,REP,Bernie Moreno,14513
Clinton,U.S. Senate,,DEM,Sherrod Brown,5154
Columbiana,U.S. Senate,,REP,Bernie Moreno,31757
Columbiana,U.S. Senate,,DEM,Sherrod Brown,13902
Coshocton,U.S. Senate,,REP,Bernie Moreno,11011
Coshocton,U.S. Senate,,DEM,Sherrod Brown,4457
Crawford,U.S. Senate,,REP,Bernie Moreno,13938
Crawford,U.S. Senate,,DEM,Sherrod Brown,5400
Cuyahoga,U.S. Senate,,DEM,Sherrod Brown,384042
Cuyahoga,U.S. Senate,,REP,Bernie Moreno,170671
Darke,U.S. Senate,,REP,Bernie Moreno,20615
Darke,U.S. Senate,,DEM,Sherrod Brown,5359
Defiance,U.S. Senate,,REP,Bernie Moreno,12028
Defiance,U.S. Senate,,DEM,Sherrod Brown,5880
Delaware,U.S. Senate,,REP,Bernie Moreno,65715
Delaware,U.S. Senate,,DEM,Sherrod Brown,63697
Erie,U.S. Senate,,REP,Bernie Moreno,19654
Erie,U.S. Senate,,DEM,Sherrod Brown,18117
Fairfield,U.S. Senate,,REP,Bernie Moreno,47342
Fairfield,U.S. Senate,,DEM,Sherrod Brown,33697
Fayette,U.S. Senate,,REP,Bernie Moreno,8712
Fayette,U.S. Senate,,DEM,Sherrod Brown,3207
Franklin,U.S. Senate,,DEM,Sherrod Brown,385850
Franklin,U.S. Senate,,REP,Bernie Moreno,186441
Fulton,U.S. Senate,,REP,Bernie Moreno,14450
Fulton,U.S. Senate,,DEM,Sherrod Brown,6764
Gallia,U.S. Senate,,REP,Bernie Moreno,9316
Gallia,U.S. Senate,,DEM,Sherrod Brown,2912
Geauga,U.S. Senate,,REP,Bernie Moreno,30987
Geauga,U.S. Senate,,DEM,Sherrod Brown,22315
Greene,U.S. Senate,,REP,Bernie Moreno,49477
Greene,U.S. Senate,,DEM,Sherrod Brown,37327
Guernsey,U.S. Senate,,REP,Bernie Moreno,11836
Guernsey,U.S. Senate,,DEM,Sherrod Brown,4839
Hamilton,U.S. Senate,,DEM,Sherrod Brown,235825
Hamilton,U.S. Senate,,REP,Bernie Moreno,158523
Hancock,U.S. Senate,,REP,Bernie Moreno,23803
Hancock,U.S. Senate,,DEM,Sherrod Brown,12170
Hardin,U.S. Senate,,REP,Bernie Moreno,8839
Hardin,U.S. Senate,,DEM,Sherrod Brown,3367
Harrison,U.S. Senate,,REP,Bernie Moreno,4891
Harrison,U.S. Senate,,DEM,Sherrod Brown,1857
Henry,U.S. Senate,,REP,Bernie Moreno,9685
Henry,U.S. Senate,,DEM,Sherrod Brown,4356
Highland,U.S. Senate,,REP,Bernie Moreno,14884
Highland,U.S. Senate,,DEM,Sherrod Brown,4152
Hocking,U.S. Senate,,REP,Bernie Moreno,8599
Hocking,U.S. Senate,,DEM,Sherrod Brown,4125
Holmes,U.S. Senate,,REP,Bernie Moreno,9699
Holmes,U.S. Senate,,DEM,Sherrod Brown,2117
Huron,U.S. Senate,,REP,Bernie Moreno,17090
Huron,U.S. Senate,,DEM,Sherrod Brown,8452
Jackson,U.S. Senate,,REP,Bernie Moreno,10299
Jackson,U.S. Senate,,DEM,Sherrod Brown,3346
Jefferson,U.S. Senate,,REP,Bernie Moreno,19795
Jefferson,U.S. Senate,,DEM,Sherrod Brown,9819
Knox,U.S. Senate,,REP,Bernie Moreno,21363
Knox,U.S. Senate,,DEM,Sherrod Brown,9537
Lake,U.S. Senate,,REP,Bernie Moreno,64089
Lake,U.S. Senate,,DEM,Sherrod Brown,58125
Lawrence,U.S. Senate,,REP,Bernie Moreno,18077
Lawrence,U.S. Senate,,DEM,Sherrod Brown,7192
Licking,U.S. Senate,,REP,Bernie Moreno,55320
Licking,U.S. Senate,,DEM,Sherrod Brown,35373
Logan,U.S. Senate,,REP,Bernie Moreno,16763
