county,office,district,party,candidate,votes
Harrison,1936,,,Unknown,0
Muskingum,1964,,,Unknown,0
Allen,19660,,,Unknown,0
Wood,1967,,,Unknown,0
Gallia,199,,,Unknown,0
Vinton,2000,,,Unknown,0
Clinton,2014,,,Unknown,0
Medina,20334,,,Unknown,0
Morrow,2105,,,Unknown,0
Noble,2109,,,Unknown,0
Lake,21174,,,Unknown,0
Monroe,212,,,Unknown,0
Mercer,213,,,Unknown,0
Monroe,2130,,,Unknown,0
Fayette,215,,,Unknown,0
Jackson,215,,,Unknown,0
Cuyahoga,21572,,,Unknown,0
Cuyahoga,21795,,,Unknown,0
Tuscarawas,218,,,Unknown,0
Wood,21808,,,Unknown,0
Lucas,21896,,,Unknown,0
Meigs,219,,,Unknown,0
Scioto,219,,,Unknown,0
Highland,2195,,,Unknown,0
Mercer,222,,,Unknown,0
Geauga,22203,,,Unknown,0
Miami,22336,,,Unknown,0
Ross,2241,,,Unknown,0
Erie,2252,,,Unknown,0
Marion,2263,,,Unknown,0
Gallia,2267,,,Unknown,0
Williams,2298,,,Unknown,0
Stark,23025,,,Unknown,0
Jackson,2314,,,Unknown,0
Clark,23140,,,Unknown,0
Ottawa,2369,,,Unknown,0
Stark,2382,,,Unknown,0
Tuscarawas,2389,,,Unknown,0
Summit,23967,,,Unknown,0
Franklin,24160,,,Unknown,0
Mercer,245,,,Unknown,0
Madison,2459,,,Unknown,0
Harrison,2484,,,Unknown,0
Butler,25172,,,Unknown,0
Lake,2521,,,Unknown,0
Preble,2596,,,Unknown,0
Carroll,2617,,,Unknown,0
Auglaize,2619,,,Unknown,0
Wyandot,265,,,Unknown,0
Franklin,26568,,,Unknown,0
Morgan,2664,,,Unknown,0
Pike,2701,,,Unknown,0
Lucas,2709,,,Unknown,0
Shelby,2713,,,Unknown,0
Monroe,2723,,,Unknown,0
Fulton,2735,,,Unknown,0
Darke,2748,,,Unknown,0
Logan,2776,,,Unknown,0
Fairfield,27923,,,Unknown,0
Henry,282,,,Unknown,0
Cuyahoga,28590,,,Unknown,0
Hocking,2865,,,Unknown,0
Huron,2871,,,Unknown,0
Portage,2884,,,Unknown,0
Tuscarawas,2982,,,Unknown,0
Brown,2992,,,Unknown,0
Stark,3002,,,Unknown,0
Perry,3014,,,Unknown,0
Carroll,302,,,Unknown,0
Guernsey,304,,,Unknown,0
Defiance,3062,,,Unknown,0
Champaign,3066,,,Unknown,0
Summit,30803,,,Unknown,0
Hardin,310,,,Unknown,0
Cuyahoga,31289,,,Unknown,0
Van Wert,315,,,Unknown,0
Licking,33095,,,Unknown,0
Paulding,333,,,Unknown,0
Putnam,334,,,Unknown,0
Trumbull,3342,,,Unknown,0
Union,3368,,,Unknown,0
Trumbull,337,,,Unknown,0
Ross,3375,,,Unknown,0
Ottawa,338,,,Unknown,0
Crawford,3453,,,Unknown,0
Lucas,34746,,,Unknown,0
Pickaway,3494,,,Unknown,0
Fayette,3517,,,Unknown,0
Greene,35262,,,Unknown,0
Scioto,3527,,,Unknown,0
Franklin,3574,,,Unknown,0
Trumbull,35822,,,Unknown,0
Ottawa,3601,,,Unknown,0
Meigs,3607,,,Unknown,0
Paulding,3635,,,Unknown,0
Lucas,36819,,,Unknown,0
Mahoning,37611,,,Unknown,0
Athens,385,,,Unknown,0
Portage,387,,,Unknown,0
Scioto,3903,,,Unknown,0
Clermont,39277,,,Unknown,0
Muskingum,3945,,,Unknown,0
Portage,3966,,,Unknown,0
Hamilton,40553,,,Unknown,0
Hancock,4067,,,Unknown,0
Mercer,4070,,,Unknown,0
Athens,41,,,Unknown,0
Cuyahoga,41244,,,Unknown,0
Ottawa,4235,,,Unknown,0
Pike,4241,,,Unknown,0
Guernsey,4242,,,Unknown,0
Wyandot,4270,,,Unknown,0
Marion,4317,,,Unknown,0
Franklin,43181,,,Unknown,0
Lake,43241,,,Unknown,0
Delaware,43892,,,Unknown,0
Huron,4391,,,Unknown,0
Lawrence,442,,,Unknown,0
Ottawa,4456,,,Unknown,0
Jackson,4466,,,Unknown,0
Warren,44865,,,Unknown,0
Stark,44898,,,Unknown,0
Hardin,4568,,,Unknown,0
Morrow,458,,,Unknown,0
Seneca,4587,,,Unknown,0
Montgomery,4591,,,Unknown,0
Williams,461,,,Unknown,0
Hocking,4636,,,Unknown,0
Carroll,4765,,,Unknown,0
Muskingum,4786,,,Unknown,0
Mercer,4816,,,Unknown,0
Athens,4827,,,Unknown,0
Fulton,483,,,Unknown,0
Scioto,4852,,,Unknown,0
Butler,4883,,,Unknown,0
Franklin,49063,,,Unknown,0
Gallia,4916,,,Unknown,0
Lorain,5,,,Unknown,0
Lucas,5,,,Unknown,0
Montgomery,50289,,,Unknown,0
Cuyahoga,50429,,,Unknown,0
Ross,5123,,,Unknown,0
Defiance,514,,,Unknown,0
Franklin,51475,,,Unknown,0
Huron,5157,,,Unknown,0
Lawrence,5176,,,Unknown,0
Van Wert,5346,,,Unknown,0
Belmont,536,,,Unknown,0
Muskingum,537,,,Unknown,0
Summit,54,,,Unknown,0
Richland,5534,,,Unknown,0
Ross,5583,,,Unknown,0
Scioto,5631,,,Unknown,0
Butler,56893,,,Unknown,0
Holmes,5691,,,Unknown,0
Guernsey,5704,,,Unknown,0
Jefferson,572,,,Unknown,0
Washington,577,,,Unknown,0
Hamilton,57942,,,Unknown,0
Hamilton,58567,,,Unknown,0
Mahoning,590,,,Unknown,0
Henry,5912,,,Unknown,0
Perry,5913,,,Unknown,0
Ottawa,6,,,Unknown,0
Portage,6010,,,Unknown,0
Cuyahoga,61,,,Unknown,0
Marion,611,,,Unknown,0
Sandusky,6144,,,Unknown,0
Mahoning,6304,,,Unknown,0
Athens,651,,,Unknown,0
Richland,676,,,Unknown,0
Portage,6836,,,Unknown,0
Summit,6871,,,Unknown,0
Miami,6937,,,Unknown,0
Williams,6990,,,Unknown,0
Coshocton,7122,,,Unknown,0
Morrow,7129,,,Unknown,0
Mercer,721,,,Unknown,0
Portage,7235,,,Unknown,0
Geauga,7282,,,Unknown,0
Defiance,7337,,,Unknown,0
Washington,7349,,,Unknown,0
Preble,753,,,Unknown,0
Erie,7553,,,Unknown,0
Allen,7603,,,Unknown,0
Clinton,7635,,,Unknown,0
Fulton,7654,,,Unknown,0
Darke,766,,,Unknown,0
Highland,7715,,,Unknown,0
Madison,7717,,,Unknown,0
Mercer,775,,,Unknown,0
Wayne,7775,,,Unknown,0
Hamilton,79914,,,Unknown,0
Lorain,8,,,Unknown,0
Hancock,811,,,Unknown,0
Crawford,8193,,,Unknown,0
Preble,8232,,,Unknown,0
Athens,8262,,,Unknown,0
Jefferson,8283,,,Unknown,0
Marion,8328,,,Unknown,0
Brown,8460,,,Unknown,0
Champaign,8472,,,Unknown,0
Lawrence,8732,,,Unknown,0
Lorain,8882,,,Unknown,0
Portage,9,,,Unknown,0
Belmont,9019,,,Unknown,0
Putnam,9024,,,Unknown,0
Seneca,9031,,,Unknown,0
Columbiana,910,,,Unknown,0
Franklin,91769,,,Unknown,0
Muskingum,9190,,,Unknown,0
Montgomery,91973,,,Unknown,0
Columbiana,9552,,,Unknown,0
Belmont,9712,,,Unknown,0
Sandusky,9844,,,Unknown,0
Summit,9857,,,Unknown,0
Pickaway,9858,,,Unknown,0
Lucas,9873,,,Unknown,0
Adams,Attorney General,,R,Mike DeWine,4250
Adams,Attorney General,,D,David Pepper,1862
Allen,Attorney General,,R,Mike DeWine,19753
Allen,Attorney General,,D,David Pepper,7432
Ashland,Attorney General,,R,Mike DeWine,11015
Ashland,Attorney General,,D,David Pepper,3774
Ashtabula,Attorney General,,R,Mike DeWine,16013
Ashtabula,Attorney General,,D,David Pepper,10425
Athens,Attorney General,,D,David Pepper,8274
Athens,Attorney General,,R,Mike DeWine,6119
Auglaize,Attorney General,,R,Mike DeWine,10858
Auglaize,Attorney General,,D,David Pepper,2684
Belmont,Attorney General,,R,Mike DeWine,10297
Belmont,Attorney General,,D,David Pepper,8876
Brown,Attorney General,,R,Mike DeWine,7756
Brown,Attorney General,,D,David Pepper,3840
Butler,Attorney General,,R,Mike DeWine,58477
Butler,Attorney General,,D,David Pepper,27809
Carroll,Attorney General,,R,Mike DeWine,5285
Carroll,Attorney General,,D,David Pepper,2521
Champaign,Attorney General,,R,Mike DeWine,8440
Champaign,Attorney General,,D,David Pepper,2996
Clark,Attorney General,,R,Mike DeWine,25991
Clark,Attorney General,,D,David Pepper,12619
Clermont,Attorney General,,R,Mike DeWine,36704
Clermont,Attorney General,,D,David Pepper,14113
Clinton,Attorney General,,R,Mike DeWine,7492
Clinton,Attorney General,,D,David Pepper,2302
Columbiana,Attorney General,,R,Mike DeWine,17495
Columbiana,Attorney General,,D,David Pepper,9367
Coshocton,Attorney General,,R,Mike DeWine,6015
Coshocton,Attorney General,,D,David Pepper,3104
Crawford,Attorney General,,R,Mike DeWine,8616
Crawford,Attorney General,,D,David Pepper,3299
Cuyahoga,Attorney General,,D,David Pepper,169924
Cuyahoga,Attorney General,,R,Mike DeWine,167994
Darke,Attorney General,,R,Mike DeWine,11784
Darke,Attorney General,,D,David Pepper,2910
Defiance,Attorney General,,R,Mike DeWine,7313
Defiance,Attorney General,,D,David Pepper,3521
Delaware,Attorney General,,R,Mike DeWine,43135
Delaware,Attorney General,,D,David Pepper,15681
Erie,Attorney General,,R,Mike DeWine,12619
Erie,Attorney General,,D,David Pepper,10382
Fairfield,Attorney General,,R,Mike DeWine,28266
Fairfield,Attorney General,,D,David Pepper,12418
Fayette,Attorney General,,R,Mike DeWine,4844
Fayette,Attorney General,,D,David Pepper,1470
Franklin,Attorney General,,R,Mike DeWine,156651
Franklin,Attorney General,,D,David Pepper,135436
Fulton,Attorney General,,R,Mike DeWine,7606
Fulton,Attorney General,,D,David Pepper,3204
Gallia,Attorney General,,R,Mike DeWine,5370
Gallia,Attorney General,,D,David Pepper,1955
Geauga,Attorney General,,R,Mike DeWine,22507
Geauga,Attorney General,,D,David Pepper,8248
Greene,Attorney General,,R,Mike DeWine,36222
Greene,Attorney General,,D,David Pepper,12844
Guernsey,Attorney General,,R,Mike DeWine,6673
Guernsey,Attorney General,,D,David Pepper,3569
Hamilton,Attorney General,,R,Mike DeWine,125697
Hamilton,Attorney General,,D,David Pepper,112992
Hancock,Attorney General,,R,Mike DeWine,15175
Hancock,Attorney General,,D,David Pepper,4530
Hardin,Attorney General,,R,Mike DeWine,4601
Hardin,Attorney General,,D,David Pepper,1914
Harrison,Attorney General,,R,Mike DeWine,2623
Harrison,Attorney General,,D,David Pepper,2004
Henry,Attorney General,,R,Mike DeWine,5642
Henry,Attorney General,,D,David Pepper,2209
Highland,Attorney General,,R,Mike DeWine,7247
Highland,Attorney General,,D,David Pepper,2833
Hocking,Attorney General,,R,Mike DeWine,4903
Hocking,Attorney General,,D,David Pepper,2649
Holmes,Attorney General,,R,Mike DeWine,5282
Holmes,Attorney General,,D,David Pepper,1184
Huron,Attorney General,,R,Mike DeWine,9296
Huron,Attorney General,,D,David Pepper,4653
Jackson,Attorney General,,R,Mike DeWine,4748
Jackson,Attorney General,,D,David Pepper,2282
Jefferson,Attorney General,,D,David Pepper,9875
Jefferson,Attorney General,,R,Mike DeWine,9072
Knox,Attorney General,,R,Mike DeWine,12439
Knox,Attorney General,,D,David Pepper,4724
Lake,Attorney General,,R,Mike DeWine,46044
Lake,Attorney General,,D,David Pepper,21791
Lawrence,Attorney General,,R,Mike DeWine,9389
Lawrence,Attorney General,,D,David Pepper,4890
Licking,Attorney General,,R,Mike DeWine,32792
Licking,Attorney General,,D,David Pepper,14388
Logan,Attorney General,,R,Mike DeWine,9891
Logan,Attorney General,,D,David Pepper,2853
Lorain,Attorney General,,R,Mike DeWine,46089
Lorain,Attorney General,,D,David Pepper,30753
Lucas,Attorney General,,D,David Pepper,52971
Lucas,Attorney General,,R,Mike DeWine,52870
Madison,Attorney General,,R,Mike DeWine,7412
Madison,Attorney General,,D,David Pepper,2765
Mahoning,Attorney General,,D,David Pepper,33890
Mahoning,Attorney General,,R,Mike DeWine,32480
Marion,Attorney General,,R,Mike DeWine,10860
Marion,Attorney General,,D,David Pepper,4967
Medina,Attorney General,,R,Mike DeWine,34114
Medina,Attorney General,,D,David Pepper,13997
Meigs,Attorney General,,R,Mike DeWine,3930
Meigs,Attorney General,,D,David Pepper,1741
Mercer,Attorney General,,R,Mike DeWine,9861
Mercer,Attorney General,,D,David Pepper,2340
Miami,Attorney General,,R,Mike DeWine,24151
Miami,Attorney General,,D,David Pepper,6867
Monroe,Attorney General,,D,David Pepper,2538
Monroe,Attorney General,,R,Mike DeWine,2371
Montgomery,Attorney General,,R,Mike DeWine,89697
Montgomery,Attorney General,,D,David Pepper,56098
Morgan,Attorney General,,R,Mike DeWine,2589
Morgan,Attorney General,,D,David Pepper,1326
Morrow,Attorney General,,R,Mike DeWine,6952
Morrow,Attorney General,,D,David Pepper,2788
Muskingum,Attorney General,,R,Mike DeWine,14099
Muskingum,Attorney General,,D,David Pepper,6674
Noble,Attorney General,,R,Mike DeWine,2388
Noble,Attorney General,,D,David Pepper,1442
Ottawa,Attorney General,,R,Mike DeWine,8998
Ottawa,Attorney General,,D,David Pepper,5897
Paulding,Attorney General,,R,Mike DeWine,3830
Paulding,Attorney General,,D,David Pepper,1830
Perry,Attorney General,,R,Mike DeWine,5742
Perry,Attorney General,,D,David Pepper,3100
Pickaway,Attorney General,,R,Mike DeWine,9989
Pickaway,Attorney General,,D,David Pepper,3466
Pike,Attorney General,,R,Mike DeWine,4319
Pike,Attorney General,,D,David Pepper,2860
Portage,Attorney General,,R,Mike DeWine,25071
Portage,Attorney General,,D,David Pepper,15835
Preble,Attorney General,,R,Mike DeWine,8704
Preble,Attorney General,,D,David Pepper,2728
Putnam,Attorney General,,R,Mike DeWine,8736
Putnam,Attorney General,,D,David Pepper,2273
Richland,Attorney General,,R,Mike DeWine,22553
Richland,Attorney General,,D,David Pepper,10057
Ross,Attorney General,,R,Mike DeWine,10924
Ross,Attorney General,,D,David Pepper,5709
Sandusky,Attorney General,,R,Mike DeWine,10589
Sandusky,Attorney General,,D,David Pepper,5981
Scioto,Attorney General,,R,Mike DeWine,10292
Scioto,Attorney General,,D,David Pepper,7800
Seneca,Attorney General,,R,Mike DeWine,9337
Seneca,Attorney General,,D,David Pepper,4519
Shelby,Attorney General,,R,Mike DeWine,10868
Shelby,Attorney General,,D,David Pepper,3063
Stark,Attorney General,,R,Mike DeWine,66242
Stark,Attorney General,,D,David Pepper,35146
Summit,Attorney General,,R,Mike DeWine,77911
Summit,Attorney General,,D,David Pepper,56586
Trumbull,Attorney General,,R,Mike DeWine,29760
Trumbull,Attorney General,,D,David Pepper,27364
Tuscarawas,Attorney General,,R,Mike DeWine,15283
Tuscarawas,Attorney General,,D,David Pepper,8289
Union,Attorney General,,R,Mike DeWine,10716
Union,Attorney General,,D,David Pepper,3311
Van Wert,Attorney General,,R,Mike DeWine,5418
Van Wert,Attorney General,,D,David Pepper,1597
Vinton,Attorney General,,R,Mike DeWine,2027
Vinton,Attorney General,,D,David Pepper,1191
Warren,Attorney General,,R,Mike DeWine,43977
Warren,Attorney General,,D,David Pepper,15150
Washington,Attorney General,,R,Mike DeWine,11949
Washington,Attorney General,,D,David Pepper,6350
Wayne,Attorney General,,R,Mike DeWine,19579
Wayne,Attorney General,,D,David Pepper,7135
Williams,Attorney General,,R,Mike DeWine,6835
Williams,Attorney General,,D,David Pepper,2789
Wood,Attorney General,,R,Mike DeWine,21863
Wood,Attorney General,,D,David Pepper,13172
Wyandot,Attorney General,,R,Mike DeWine,4272
Wyandot,Attorney General,,D,David Pepper,1441
Adams,Auditor of State,,R,Dave Yost,4186
Adams,Auditor of State,,D,John Patrick Carney,1540
Adams,Auditor of State,,L,Bob Bridges,312
Allen,Auditor of State,,R,Dave Yost,18042
Allen,Auditor of State,,D,John Patrick Carney,7291
Allen,Auditor of State,,L,Bob Bridges,1466
Ashland,Auditor of State,,R,Dave Yost,10229
Ashland,Auditor of State,,D,John Patrick Carney,3476
Ashland,Auditor of State,,L,Bob Bridges,802
Ashtabula,Auditor of State,,R,Dave Yost,14202
Ashtabula,Auditor of State,,D,John Patrick Carney,10632
Ashtabula,Auditor of State,,L,Bob Bridges,1339
Athens,Auditor of State,,D,John Patrick Carney,7761
Athens,Auditor of State,,R,Dave Yost,5272
Athens,Auditor of State,,L,Bob Bridges,826
Auglaize,Auditor of State,,R,Dave Yost,10183
Auglaize,Auditor of State,,D,John Patrick Carney,2435
Auglaize,Auditor of State,,L,Bob Bridges,708
Belmont,Auditor of State,,R,Dave Yost,9183
Belmont,Auditor of State,,D,John Patrick Carney,8664
Belmont,Auditor of State,,L,Bob Bridges,909
Brown,Auditor of State,,R,Dave Yost,7569
Brown,Auditor of State,,D,John Patrick Carney,3164
Brown,Auditor of State,,L,Bob Bridges,634
Butler,Auditor of State,,R,Dave Yost,58207
Butler,Auditor of State,,D,John Patrick Carney,23066
Butler,Auditor of State,,L,Bob Bridges,4731
Carroll,Auditor of State,,R,Dave Yost,4813
Carroll,Auditor of State,,D,John Patrick Carney,2372
Carroll,Auditor of State,,L,Bob Bridges,459
Champaign,Auditor of State,,R,Dave Yost,7974
Champaign,Auditor of State,,D,John Patrick Carney,2720
Champaign,Auditor of State,,L,Bob Bridges,617
Clark,Auditor of State,,R,Dave Yost,22919
Clark,Auditor of State,,D,John Patrick Carney,13163
Clark,Auditor of State,,L,Bob Bridges,1829
Clermont,Auditor of State,,R,Dave Yost,36423
Clermont,Auditor of State,,D,John Patrick Carney,10798
Clermont,Auditor of State,,L,Bob Bridges,3127
Clinton,Auditor of State,,R,Dave Yost,7223
Clinton,Auditor of State,,D,John Patrick Carney,1931
Clinton,Auditor of State,,L,Bob Bridges,533
Columbiana,Auditor of State,,R,Dave Yost,15679
Columbiana,Auditor of State,,D,John Patrick Carney,9122
Columbiana,Auditor of State,,L,Bob Bridges,1546
Coshocton,Auditor of State,,R,Dave Yost,5633
Coshocton,Auditor of State,,D,John Patrick Carney,2847
Coshocton,Auditor of State,,L,Bob Bridges,450
Crawford,Auditor of State,,R,Dave Yost,8001
Crawford,Auditor of State,,D,John Patrick Carney,3142
Crawford,Auditor of State,,L,Bob Bridges,546
Cuyahoga,Auditor of State,,D,John Patrick Carney,183691
Cuyahoga,Auditor of State,,R,Dave Yost,132811
Cuyahoga,Auditor of State,,L,Bob Bridges,12399
Darke,Auditor of State,,R,Dave Yost,11135
Darke,Auditor of State,,D,John Patrick Carney,2572
Darke,Auditor of State,,L,Bob Bridges,716
Defiance,Auditor of State,,R,Dave Yost,6732
Defiance,Auditor of State,,D,John Patrick Carney,3136
Defiance,Auditor of State,,L,Bob Bridges,657
Delaware,Auditor of State,,R,Dave Yost,42502
Delaware,Auditor of State,,D,John Patrick Carney,13761
Delaware,Auditor of State,,L,Bob Bridges,2202
Erie,Auditor of State,,R,Dave Yost,11868
Erie,Auditor of State,,D,John Patrick Carney,9649
Erie,Auditor of State,,L,Bob Bridges,1052
Fairfield,Auditor of State,,R,Dave Yost,27255
Fairfield,Auditor of State,,D,John Patrick Carney,11421
Fairfield,Auditor of State,,L,Bob Bridges,1676
Fayette,Auditor of State,,R,Dave Yost,4568
Fayette,Auditor of State,,D,John Patrick Carney,1384
Fayette,Auditor of State,,L,Bob Bridges,261
Franklin,Auditor of State,,R,Dave Yost,144780
Franklin,Auditor of State,,D,John Patrick Carney,132644
Franklin,Auditor of State,,L,Bob Bridges,11261
Fulton,Auditor of State,,R,Dave Yost,7170
Fulton,Auditor of State,,D,John Patrick Carney,2841
Fulton,Auditor of State,,L,Bob Bridges,668
Gallia,Auditor of State,,R,Dave Yost,4670
Gallia,Auditor of State,,D,John Patrick Carney,2122
Gallia,Auditor of State,,L,Bob Bridges,380
Geauga,Auditor of State,,R,Dave Yost,20351
Geauga,Auditor of State,,D,John Patrick Carney,8357
Geauga,Auditor of State,,L,Bob Bridges,1319
Greene,Auditor of State,,R,Dave Yost,32990
Greene,Auditor of State,,D,John Patrick Carney,12795
Greene,Auditor of State,,L,Bob Bridges,2447
Guernsey,Auditor of State,,R,Dave Yost,6005
Guernsey,Auditor of State,,D,John Patrick Carney,3345
Guernsey,Auditor of State,,L,Bob Bridges,604
Hamilton,Auditor of State,,R,Dave Yost,126486
Hamilton,Auditor of State,,D,John Patrick Carney,94507
Hamilton,Auditor of State,,L,Bob Bridges,11410
Hancock,Auditor of State,,R,Dave Yost,14230
Hancock,Auditor of State,,D,John Patrick Carney,4056
Hancock,Auditor of State,,L,Bob Bridges,1080
Hardin,Auditor of State,,R,Dave Yost,4499
Hardin,Auditor of State,,D,John Patrick Carney,1628
Hardin,Auditor of State,,L,Bob Bridges,338
Harrison,Auditor of State,,R,Dave Yost,2522
Harrison,Auditor of State,,D,John Patrick Carney,1773
Harrison,Auditor of State,,L,Bob Bridges,260
Henry,Auditor of State,,R,Dave Yost,5374
Henry,Auditor of State,,D,John Patrick Carney,1857
Henry,Auditor of State,,L,Bob Bridges,429
Highland,Auditor of State,,R,Dave Yost,7028
Highland,Auditor of State,,D,John Patrick Carney,2320
Highland,Auditor of State,,L,Bob Bridges,509
Hocking,Auditor of State,,R,Dave Yost,4360
Hocking,Auditor of State,,D,John Patrick Carney,2616
Hocking,Auditor of State,,L,Bob Bridges,437
Holmes,Auditor of State,,R,Dave Yost,4948
Holmes,Auditor of State,,D,John Patrick Carney,1088
Holmes,Auditor of State,,L,Bob Bridges,308
Huron,Auditor of State,,R,Dave Yost,8679
Huron,Auditor of State,,D,John Patrick Carney,4217
Huron,Auditor of State,,L,Bob Bridges,793
Jackson,Auditor of State,,R,Dave Yost,4264
Jackson,Auditor of State,,D,John Patrick Carney,2233
Jackson,Auditor of State,,L,Bob Bridges,401
Jefferson,Auditor of State,,R,Dave Yost,9199
Jefferson,Auditor of State,,D,John Patrick Carney,8358
Jefferson,Auditor of State,,L,Bob Bridges,999
Knox,Auditor of State,,R,Dave Yost,11843
Knox,Auditor of State,,D,John Patrick Carney,4139
Knox,Auditor of State,,L,Bob Bridges,955
Lake,Auditor of State,,R,Dave Yost,39731
Lake,Auditor of State,,D,John Patrick Carney,23556
Lake,Auditor of State,,L,Bob Bridges,2852
Lawrence,Auditor of State,,R,Dave Yost,8298
Lawrence,Auditor of State,,D,John Patrick Carney,5023
Lawrence,Auditor of State,,L,Bob Bridges,745
Licking,Auditor of State,,R,Dave Yost,30939
Licking,Auditor of State,,D,John Patrick Carney,13329
Licking,Auditor of State,,L,Bob Bridges,2310
Logan,Auditor of State,,R,Dave Yost,9512
Logan,Auditor of State,,D,John Patrick Carney,2374
Logan,Auditor of State,,L,Bob Bridges,768
Lorain,Auditor of State,,R,Dave Yost,38696
Lorain,Auditor of State,,D,John Patrick Carney,33137
Lorain,Auditor of State,,L,Bob Bridges,3660
Lucas,Auditor of State,,D,John Patrick Carney,51406
Lucas,Auditor of State,,R,Dave Yost,45131
Lucas,Auditor of State,,L,Bob Bridges,6177
Madison,Auditor of State,,R,Dave Yost,7151
Madison,Auditor of State,,D,John Patrick Carney,2438
Madison,Auditor of State,,L,Bob Bridges,482
Mahoning,Auditor of State,,D,John Patrick Carney,35030
Mahoning,Auditor of State,,R,Dave Yost,27521
Mahoning,Auditor of State,,L,Bob Bridges,2806
Marion,Auditor of State,,R,Dave Yost,10192
Marion,Auditor of State,,D,John Patrick Carney,4654
Marion,Auditor of State,,L,Bob Bridges,759
Medina,Auditor of State,,R,Dave Yost,30412
Medina,Auditor of State,,D,John Patrick Carney,14706
Medina,Auditor of State,,L,Bob Bridges,2194
Meigs,Auditor of State,,R,Dave Yost,3592
Meigs,Auditor of State,,D,John Patrick Carney,1670
Meigs,Auditor of State,,L,Bob Bridges,282
Mercer,Auditor of State,,R,Dave Yost,9159
Mercer,Auditor of State,,D,John Patrick Carney,2207
Mercer,Auditor of State,,L,Bob Bridges,593
Miami,Auditor of State,,R,Dave Yost,22793
Miami,Auditor of State,,D,John Patrick Carney,6177
Miami,Auditor of State,,L,Bob Bridges,1638
Monroe,Auditor of State,,D,John Patrick Carney,2485
Monroe,Auditor of State,,R,Dave Yost,2050
Monroe,Auditor of State,,L,Bob Bridges,265
Montgomery,Auditor of State,,R,Dave Yost,81646
Montgomery,Auditor of State,,D,John Patrick Carney,55355
Montgomery,Auditor of State,,L,Bob Bridges,6541
Morgan,Auditor of State,,R,Dave Yost,2414
Morgan,Auditor of State,,D,John Patrick Carney,1246
Morgan,Auditor of State,,L,Bob Bridges,162
Morrow,Auditor of State,,R,Dave Yost,6716
Morrow,Auditor of State,,D,John Patrick Carney,2371
Morrow,Auditor of State,,L,Bob Bridges,570
Muskingum,Auditor of State,,R,Dave Yost,12897
Muskingum,Auditor of State,,D,John Patrick Carney,6466
Muskingum,Auditor of State,,L,Bob Bridges,1006
Noble,Auditor of State,,R,Dave Yost,2226
Noble,Auditor of State,,D,John Patrick Carney,1285
Noble,Auditor of State,,L,Bob Bridges,207
Ottawa,Auditor of State,,R,Dave Yost,8008
Ottawa,Auditor of State,,D,John Patrick Carney,5601
